R,F,M,Cluster
0.02844311377245509,0.01801801801801802,0.024242086252236096,2
0.18413173652694612,0.01801801801801802,0.014461170192229318,2
0.08982035928143714,0.009009009009009009,0.023658663189007622,2
0.9550898203592815,0.0,0.004590166747459321,1
0.9446107784431138,0.0,0.0019905022157206778,1
0.15419161676646706,0.0,0.00415688932550288,2
0.4041916167664671,0.0,0.0032216964741513554,3
0.15568862275449102,0.0,0.011436807989464065,2
0.8502994011976048,0.0,0.005709824243802202,1
0.5823353293413174,0.0,0.005409532961258134,0
0.9386227544910181,0.0,0.0005190749312547456,1
0.4131736526946108,0.009009009009009009,0.00694101850223288,3
0.4191616766467066,0.0,0.0005190749312547456,3
0.07634730538922156,0.009009009009009009,0.008704157318313048,2
0.2904191616766467,0.0,0.0886760157352632,3
0.011976047904191617,0.06306306306306306,0.048810203039805745,2
0.023952095808383235,0.01801801801801802,0.007417194678838473,2
0.438622754491018,0.0,0.0020162414685101692,3
0.6182634730538923,0.0,0.004105410819923897,0
0.04041916167664671,0.036036036036036036,0.02413912924107813,2
0.218562874251497,0.01801801801801802,0.01083622542437593,2
0.1002994011976048,0.0,0.006396204318188642,2
0.6751497005988024,0.0,0.005233648067196608,0
0.46856287425149706,0.0,0.002831317806844067,3
0.721556886227545,0.009009009009009009,0.00836096728111983,0
0.06137724550898205,0.009009009009009009,0.007854761976259828,2
0.18862275449101795,0.0,0.00279270892765983,2
0.6257485029940121,0.0,0.013929225634579828,0
0.534431137724551,0.0,0.0021878364871067793,0
0.9970059880239521,0.0,0.002831317806844067,1
0.05089820359281438,0.01801801801801802,0.01703509547117847,2
0.016467065868263474,0.23423423423423423,0.3495991111378036,2
0.06736526946107785,0.04504504504504505,0.0540009523523532,2
0.7739520958083833,0.01801801801801802,0.01497595524801915,1
0.3008982035928144,0.01801801801801802,0.051868884246290325,3
0.33383233532934137,0.009009009009009009,0.004225527332941524,3
0.04790419161676647,0.01801801801801802,0.012732350379868472,2
0.8862275449101797,0.009009009009009009,0.006730814604452032,1
0.37125748502994016,0.0,0.009819524939191015,3
0.6736526946107785,0.0,0.010904863431814574,0
0.9670658682634732,0.0,0.0023637213811683044,1
0.5479041916167665,0.009009009009009009,0.028094394419729992,0
0.6017964071856288,0.0,0.0019905022157206778,0
0.24550898203592814,0.036036036036036036,0.035305675076252534,3
0.20808383233532934,0.02702702702702703,0.023555706177849654,2
0.592814371257485,0.0,0.00433706409502932,0
0.8098802395209581,0.009009009009009009,0.015173289519405251,1
0.627245508982036,0.009009009009009009,0.008438185039488304,0
0.09131736526946109,0.02702702702702703,0.015430682047300167,2
0.7979041916167665,0.0,0.009141724615734405,1
0.7005988023952097,0.0,0.0005190749312547456,0
0.47455089820359286,0.01801801801801802,0.06435671172465862,3
0.5419161676646707,0.0,0.00030029128254406773,0
0.20508982035928144,0.0,0.0041611792009677954,2
0.02694610778443114,0.04504504504504505,0.04337493082575812,2
0.21706586826347304,0.0,0.0032216964741513554,2
0.6931137724550899,0.0,0.0035176978812305076,0
0.034431137724550906,0.036036036036036036,0.022822137473349147,2
0.025449101796407185,0.01801801801801802,0.014220937166194065,2
0.47754491017964074,0.0,0.010857674801700506,3
0.005988023952095809,0.0,0.01522905790044915,2
0.11826347305389222,0.009009009009009009,0.012101738686525929,2
0.9835329341317366,0.0,0.00433706409502932,1
0.8218562874251497,0.01801801801801802,0.0279270892765983,1
0.6257485029940121,0.0,0.008438185039488304,0
0.6961077844311377,0.0,0.00415688932550288,0
0.46856287425149706,0.0,0.004894747905468303,3
0.14221556886227546,0.01801801801801802,0.011256633219937624,2
0.023952095808383235,0.07207207207207207,0.051817405740711336,2
0.3787425149700599,0.009009009009009009,0.005787042002170676,3
0.3817365269461078,0.07207207207207207,0.06385479629526354,3
0.4236526946107785,0.0,0.003303204107984745,3
0.8233532934131738,0.0,0.010857674801700506,1
0.5673652694610779,0.0,0.01428957517363271,0
0.6706586826347306,0.0,0.0065677993367852525,0
0.3203592814371258,0.009009009009009009,0.012728060504403556,3
0.5718562874251497,0.009009009009009009,0.015739553080774064,0
0.3922155688622755,0.036036036036036036,0.08455773528894456,3
0.7035928143712575,0.01801801801801802,0.008528272424251524,0
0.7949101796407186,0.009009009009009009,0.01686350045258186,1
0.39670658682634735,0.0,0.00415688932550288,3
0.3023952095808384,0.0,0.007588789697435082,3
0.11826347305389222,0.009009009009009009,0.008197952013453049,2
0.08982035928143714,0.009009009009009009,0.0045000793626961,2
0.8592814371257486,0.02702702702702703,0.0233154731518144,1
0.41616766467065874,0.0,0.005443851964977456,3
0.04940119760479043,0.04504504504504505,0.03755356981986812,2
0.8173652694610779,0.05405405405405405,0.020780156752049486,1
0.7305389221556887,0.0,0.012916815024859828,0
0.2889221556886228,0.0,0.005409532961258134,3
0.12574850299401197,0.02702702702702703,0.024512348406525757,2
0.25000000000000006,0.009009009009009009,0.008240850768102203,3
0.1002994011976048,0.0,0.007082584392575083,2
0.25898203592814373,0.02702702702702703,0.038879141338526935,3
0.04640718562874252,0.07207207207207207,0.10269532875460624,2
0.8488023952095809,0.009009009009009009,0.012230434950473388,1
0.5494011976047904,0.0,0.011715649894683556,0
0.9446107784431138,0.0,0.005795621753100506,1
0.9610778443113773,0.0,0.005795621753100506,1
0.9161676646706588,0.0,0.005795621753100506,1
0.5374251497005988,0.0,0.01428957517363271,0
0.02245508982035928,0.01801801801801802,0.014800070353957624,2
0.720059880239521,0.0,0.004894747905468303,0
0.6017964071856288,0.01801801801801802,0.012427769221859489,0
0.6631736526946108,0.0,0.00415688932550288,0
0.6227544910179641,0.0,0.005795621753100506,0
0.6676646706586827,0.036036036036036036,0.014860128610466438,0
0.18712574850299402,0.01801801801801802,0.018017476952644065,2
0.2574850299401198,0.01801801801801802,0.02312671863135813,3
0.005988023952095809,0.04504504504504505,0.021080448034593555,2
0.1032934131736527,0.02702702702702703,0.04062083077728253,2
0.035928143712574856,0.0,0.004079671567134405,2
0.008982035928143714,0.1081081081081081,0.1342130437953386,2
0.40868263473053895,0.02702702702702703,0.029990519375222534,3
0.36526946107784436,0.0,0.004894747905468303,3
0.4895209580838324,0.009009009009009009,0.005971506647162032,0
0.25449101796407186,0.02702702702702703,0.001389919650632542,3
0.07634730538922156,0.009009009009009009,0.005152140433363219,2
0.4505988023952096,0.0,0.009283290506076609,3
0.971556886227545,0.009009009009009009,0.025730673038561688,1
0.15269461077844312,0.0,0.004894747905468303,2
0.17065868263473052,0.0,0.0028356076823089823,2
0.06736526946107785,0.009009009009009009,0.010428687255208981,2
0.4251497005988024,0.01801801801801802,0.007919110108233558,3
0.81437125748503,0.009009009009009009,0.008365257156584744,1
0.5299401197604791,0.009009009009009009,0.02612534158133389,0
0.16167664670658682,0.01801801801801802,0.02668731526723779,2
0.031437125748503,0.0,0.007082584392575083,2
0.007485029940119762,0.05405405405405405,0.03250438639766287,2
0.18263473053892215,0.009009009009009009,0.019081366067943046,2
0.025449101796407185,0.036036036036036036,0.02818877167995813,2
0.014970059880239523,0.009009009009009009,0.0098152350637261,2
0.9880239520958085,0.0,0.004113990570853728,1
0.16766467065868262,0.0,0.004894747905468303,2
0.17065868263473052,0.0,0.00415688932550288,2
0.4296407185628743,0.0,0.0041611792009677954,3
0.1002994011976048,0.0,0.005795621753100506,2
0.9206586826347306,0.0,0.006044434530065592,1
0.38473053892215575,0.009009009009009009,0.014654214588150504,3
0.16766467065868262,0.0,0.005233648067196608,2
0.908682634730539,0.0,0.004894747905468303,1
0.8353293413173654,0.0,0.005795621753100506,1
0.9565868263473054,0.0,0.0041611792009677954,1
0.6317365269461078,0.0,0.0019905022157206778,0
0.5823353293413174,0.01801801801801802,0.04009317609509795,0
0.44910179640718567,0.0,0.008438185039488304,3
0.9580838323353295,0.0,0.0065677993367852525,1
0.48802395209580846,0.01801801801801802,0.017635678036266606,0
0.1407185628742515,0.0,0.002419489762212203,2
0.7559880239520959,0.0,0.0028742165614932197,1
0.031437125748503,0.06306306306306306,0.048243939478436935,2
0.8293413173652695,0.009009009009009009,0.008283749522751354,1
0.15119760479041916,0.009009009009009009,0.007854761976259828,2
0.6182634730538923,0.0,0.00279270892765983,0
0.25898203592814373,0.009009009009009009,0.015490740303808979,3
0.9790419161676648,0.0,0.002106328853273389,1
0.6811377245508983,0.0,0.00415688932550288,0
0.34580838323353297,0.0,0.005019154293950846,3
0.6467065868263474,0.036036036036036036,0.01566233532240559,0
0.05988023952095809,0.01801801801801802,0.024902727073833043,2
0.010479041916167666,0.04504504504504505,0.03310925883821592,2
0.18263473053892215,0.009009009009009009,0.008794244703076269,2
0.9550898203592815,0.0,0.02042409708846152,1
0.17065868263473052,0.036036036036036036,0.014628475335361013,2
0.2904191616766467,0.0,0.0013298613941237283,3
0.3008982035928144,0.02702702702702703,0.15263805891714963,3
0.06736526946107785,0.0,0.005448141840442371,2
0.56437125748503,0.0,0.007683166957663218,0
0.9311377245508983,0.0,0.0019905022157206778,1
0.2709580838323354,0.01801801801801802,0.02973312684732762,3
0.01347305389221557,0.04504504504504505,0.04147451599480066,2
0.4041916167664671,0.009009009009009009,0.008403866035768981,3
0.38473053892215575,0.0,0.017249589244424234,3
0.28742514970059885,0.02702702702702703,0.02651572024864118,3
0.5718562874251497,0.009009009009009009,0.01428957517363271,0
0.8907185628742516,0.0,0.00330749398344966,1
0.6302395209580839,0.0,0.004937646660117456,0
0.48053892215568866,0.02702702702702703,0.013710441985869149,3
0.49850299401197606,0.0,0.004894747905468303,0
0.5748502994011977,0.0,0.004851849150819151,0
0.031437125748503,0.0990990990990991,0.1849751401716808,2
0.12125748502994013,0.009009009009009009,0.022852166601603555,2
0.23652694610778444,0.02702702702702703,0.018279159356003893,3
0.6137724550898204,0.0,0.007854761976259828,0
0.2889221556886228,0.07207207207207207,0.053151557010299985,3
0.5688622754491018,0.0,0.002706911418361525,0
0.0014970059880239522,0.0,0.0008579750929830506,2
0.1781437125748503,0.009009009009009009,0.08738905309578862,2
0.8308383233532934,0.0,0.005366634206608981,1
0.11676646706586827,0.036036036036036036,0.047784922803691,2
0.18562874251497005,0.036036036036036036,0.05881848249945303,2
0.26796407185628746,0.0,0.005795621753100506,3
0.26197604790419166,0.0,0.005409532961258134,3
0.07784431137724551,0.01801801801801802,0.018999858434109656,2
0.39071856287425155,0.009009009009009009,0.031093017369705756,3
0.5494011976047904,0.0,0.012337681837096269,0
0.624251497005988,0.0,0.005795621753100506,0
0.8727544910179641,0.0,0.0022736339964050845,1
0.21706586826347304,0.009009009009009009,0.0018403565744486436,2
0.8607784431137725,0.0,0.008626939559944575,1
0.9026946107784432,0.0,0.007082584392575083,1
0.4356287425149701,0.0,0.009304739883401185,3
0.16766467065868262,0.01801801801801802,0.008871462461444744,2
0.6961077844311377,0.009009009009009009,0.008039226621251184,0
0.9281437125748504,0.0,0.005795621753100506,1
0.971556886227545,0.0,0.004590166747459321,1
0.9191616766467067,0.0,0.00364210426971305,1
0.28742514970059885,0.0,0.006396204318188642,3
0.8502994011976048,0.0,0.002106328853273389,1
0.9850299401197605,0.0,0.0028699266860283046,1
0.2215568862275449,0.01801801801801802,0.01799173769985457,2
0.7934131736526947,0.009009009009009009,0.00618171054494288,1
0.6257485029940121,0.009009009009009009,0.011458257366788642,0
0.4580838323353294,0.0,0.0041611792009677954,3
0.9835329341317366,0.0,0.0056926647419425404,1
0.655688622754491,0.0,0.00560257735717932,0
0.016467065868263474,0.02702702702702703,0.021968452255831012,2
0.42814371257485034,0.0,0.0065677993367852525,3
0.037425149700598806,0.036036036036036036,0.03346102862633897,2
0.8757485029940121,0.0,0.0005190749312547456,1
0.3637724550898204,0.0,0.005795621753100506,3
0.07934131736526946,0.0,0.0032216964741513554,2
0.4041916167664671,0.0,0.0013298613941237283,3
0.08083832335329343,0.0,0.00415688932550288,2
0.2919161676646707,0.01801801801801802,0.008970129597137794,3
0.02844311377245509,0.08108108108108107,0.061941511837911335,2
0.07035928143712576,0.009009009009009009,0.0182534201032144,2
0.8338323353293414,0.0,0.0009437726022813556,1
0.19311377245508982,0.0,0.008626939559944575,2
0.2784431137724551,0.0,0.005409532961258134,3
0.8577844311377246,0.0,0.005366634206608981,1
0.5823353293413174,0.036036036036036036,0.021805436988164232,0
0.4580838323353294,0.009009009009009009,0.02295512361276152,3
0.15419161676646706,0.009009009009009009,0.011715649894683556,2
0.6077844311377246,0.009009009009009009,0.0032302762250811857,0
0.06437125748502995,0.0,0.002419489762212203,2
0.7619760479041917,0.0,0.0041611792009677954,1
0.940119760479042,0.0,0.005795621753100506,1
0.04790419161676647,0.036036036036036036,0.02328973389902491,2
0.3323353293413174,0.0,0.0011625562509920335,3
0.7559880239520959,0.0,0.006396204318188642,1
0.8592814371257486,0.0,0.0030586812064845757,1
0.3952095808383234,0.0,0.0040281930615554224,3
0.4251497005988024,0.01801801801801802,0.024585276289429317,3
0.4955089820359282,0.009009009009009009,0.010081207342550845,0
0.01347305389221557,0.0,0.00020162414685101688,2
0.847305389221557,0.0,0.0019905022157206778,1
0.0,0.009009009009009009,0.014280995422702877,2
0.24251497005988024,0.036036036036036036,0.019544672618153895,3
0.7559880239520959,0.0,0.0023637213811683044,1
0.10778443113772455,0.009009009009009009,0.005104951803249151,2
0.22005988023952097,0.0,0.0022736339964050845,2
0.08682634730538923,0.036036036036036036,0.029475734319432706,2
0.01347305389221557,0.02702702702702703,0.03485523815243643,2
0.08982035928143714,0.0,0.010857674801700506,2
0.2919161676646707,0.009009009009009009,0.001677341306781864,3
0.56437125748503,0.009009009009009009,0.00721128065652254,0
0.4580838323353294,0.009009009009009009,0.00839528628483915,3
0.9341317365269461,0.0,0.008669838314593727,1
0.23502994011976047,0.009009009009009009,0.009141724615734405,3
0.06137724550898205,0.08108108108108107,0.040552192769843884,2
0.7020958083832336,0.0,0.0019905022157206778,0
0.3323353293413174,0.0,0.005795621753100506,3
0.4505988023952096,0.0,0.008446764790418134,3
0.2694610778443114,0.036036036036036036,0.02495420557941203,3
0.752994011976048,0.0,0.0023637213811683044,1
0.7005988023952097,0.0,0.00991390219941915,0
0.20658682634730538,0.01801801801801802,0.014311024550957285,2
0.5374251497005988,0.0,0.004122570321783558,0
0.3787425149700599,0.0,0.008283749522751354,3
0.20658682634730538,0.01801801801801802,0.008592620556225252,2
0.7679640718562875,0.0,0.0008579750929830506,1
0.02694610778443114,0.0,0.0028184481804493216,2
0.5149700598802396,0.0,0.007756094840566777,0
0.07634730538922156,0.05405405405405405,0.05008429605288558,2
0.8233532934131738,0.0,0.0028356076823089823,1
0.5823353293413174,0.0,0.0012912525149394913,0
0.5134730538922156,0.0,0.008446764790418134,0
0.9491017964071857,0.0,0.006031564903670845,1
0.9416167664670659,0.0,0.0021878364871067793,1
0.04341317365269461,0.0,0.0041611792009677954,2
0.7410179640718564,0.0,0.0065677993367852525,0
0.9730538922155689,0.0,0.0032645952288005075,1
0.2155688622754491,0.02702702702702703,0.01524621740230881,2
0.7814371257485031,0.0,0.0036506840206428806,1
0.7559880239520959,0.0,0.0023637213811683044,1
0.1437125748502994,0.009009009009009009,0.010728978537753049,2
0.2574850299401198,0.01801801801801802,0.030415217046249145,3
0.2470059880239521,0.02702702702702703,0.03144049728236389,3
0.35179640718562877,0.009009009009009009,0.010428687255208981,3
0.9925149700598803,0.0,0.006396204318188642,1
0.18562874251497005,0.009009009009009009,0.01631010651760779,2
0.1002994011976048,0.036036036036036036,0.038312877777158125,2
0.2784431137724551,0.0,0.0013298613941237283,3
0.4446107784431138,0.0,0.006297537182495591,3
0.025449101796407185,0.009009009009009009,0.01227333370512254,2
0.24251497005988024,0.0,0.008446764790418134,3
0.22904191616766467,0.0,0.0015486450428344066,3
0.6317365269461078,0.009009009009009009,0.0052722569463808456,0
0.34281437125748504,0.0,0.0022736339964050845,3
0.7709580838323354,0.0,0.0023637213811683044,1
0.12425149700598805,0.036036036036036036,0.05383364720922151,2
0.06736526946107785,0.1171171171171171,0.1929585984118881,2
0.7155688622754491,0.02702702702702703,0.019977950040110333,0
0.5988023952095809,0.0,0.00415688932550288,0
0.1377245508982036,0.0,0.005233648067196608,2
0.6212574850299402,0.009009009009009009,0.010943472310998811,0
0.5673652694610779,0.009009009009009009,0.03557164735507728,0
0.5119760479041917,0.02702702702702703,0.04497076449870659,0
0.1002994011976048,0.0,0.005795621753100506,2
0.62874251497006,0.0,0.004894747905468303,0
0.7335329341317366,0.0,0.004937646660117456,0
0.17365269461077845,0.009009009009009009,0.005336605078354575,2
0.7095808383233534,0.0,0.0005190749312547456,0
0.10928143712574852,0.04504504504504505,0.04610329162144422,2
0.4251497005988024,0.0,0.005443851964977456,3
0.5194610778443114,0.0,0.0020162414685101692,0
0.971556886227545,0.0,0.0005190749312547456,1
0.9865269461077845,0.0,0.004590166747459321,1
0.38473053892215575,0.0,0.012719480753473726,3
0.5434131736526947,0.0,0.007082584392575083,0
0.7814371257485031,0.009009009009009009,0.005538229225205592,1
0.1661676646706587,0.01801801801801802,0.012719480753473726,2
0.4116766467065869,0.0,0.0020162414685101692,3
0.019461077844311378,0.0,0.002419489762212203,2
0.6961077844311377,0.0,0.0036506840206428806,0
0.8263473053892216,0.0,0.005366634206608981,1
0.7290419161676648,0.0,0.0022736339964050845,0
0.4251497005988024,0.0,0.002659722788247457,3
0.9131736526946108,0.0,0.008352387530189999,1
0.15419161676646706,0.0,0.015748132831703895,2
0.7724550898203594,0.0,0.017978868073459827,1
0.3218562874251497,0.009009009009009009,0.015490740303808979,3
0.8922155688622755,0.0,0.00330749398344966,1
0.31137724550898205,0.009009009009009009,0.08288468385762761,3
0.5104790419161677,0.0,0.0041611792009677954,0
0.6362275449101797,0.0,0.005443851964977456,0
0.034431137724550906,0.02702702702702703,0.021479406452830672,2
0.7814371257485031,0.0,0.009527813407576777,1
0.49850299401197606,0.0,0.01338441145053559,0
0.6332335329341318,0.01801801801801802,0.018751045657144572,0
0.658682634730539,0.009009009009009009,0.01821052134856525,0
0.6017964071856288,0.01801801801801802,0.017635678036266606,0
0.7919161676646708,0.0,0.0019905022157206778,1
0.16467065868263472,0.02702702702702703,0.02321680601612135,2
0.06736526946107785,0.04504504504504505,0.029261240546186944,2
0.5299401197604791,0.0,0.0017416894387555929,0
0.4041916167664671,0.0,0.0005190749312547456,3
0.025449101796407185,0.04504504504504505,0.07775399280158896,2
0.2979041916167665,0.009009009009009009,0.01090057355634966,3
0.06137724550898205,0.01801801801801802,0.03305349045717202,2
0.005988023952095809,0.08108108108108107,0.10537650092017828,2
0.029940119760479045,0.01801801801801802,0.019514643489899487,2
0.15718562874251496,0.01801801801801802,0.09463036288056556,2
0.23652694610778444,0.0,0.00415688932550288,3
0.025449101796407185,0.009009009009009009,0.005495330470556439,2
0.9925149700598803,0.0,0.004113990570853728,1
0.8517964071856288,0.0,0.027330796586975077,1
0.4835329341317366,0.0,0.00991390219941915,0
0.9640718562874252,0.0,0.004105410819923897,1
0.25598802395209586,0.009009009009009009,0.006194580171337625,3
0.12574850299401197,0.0,0.0013298613941237283,2
0.07335329341317366,0.01801801801801802,0.03299343220066321,2
0.8592814371257486,0.0,0.004937646660117456,1
0.08982035928143714,0.0,0.0009437726022813556,2
0.6856287425149701,0.009009009009009009,0.01701793596931881,0
0.8907185628742516,0.0,0.006121652288434066,1
0.33383233532934137,0.0,0.008283749522751354,3
0.3158682634730539,0.009009009009009009,0.02836036669855474,3
0.501497005988024,0.009009009009009009,0.01007691746708593,0
0.7095808383233534,0.0,0.0009437726022813556,0
0.3473053892215569,0.01801801801801802,0.0133586721977461,3
0.908682634730539,0.0,0.005795621753100506,1
0.019461077844311378,0.02702702702702703,0.026292646724465588,2
0.7425149700598803,0.009009009009009009,0.005551098851600337,0
0.22005988023952097,0.02702702702702703,0.0135560064691322,2
0.627245508982036,0.0,0.005795621753100506,0
0.014970059880239523,0.01801801801801802,0.02754529036022084,2
0.0,0.009009009009009009,0.006391914442723727,2
0.13622754491017963,0.07207207207207207,0.051607201842930495,2
0.1661676646706587,0.04504504504504505,0.04745460239289253,2
0.7724550898203594,0.0,0.0023637213811683044,1
0.7050898203592815,0.009009009009009009,0.014366792932001183,0
0.020958083832335328,0.009009009009009009,0.010124106097199997,2
0.34281437125748504,0.009009009009009009,0.009991119957787625,3
0.6571856287425151,0.009009009009009009,0.014203777664334404,0
0.9580838323353295,0.0,0.004113990570853728,1
0.47455089820359286,0.0,0.0022736339964050845,3
0.2275449101796407,0.0,0.0024495188904666097,3
0.9895209580838324,0.0,0.004590166747459321,1
0.562874251497006,0.0,0.005409532961258134,0
0.04341317365269461,0.0,0.015748132831703895,2
0.7410179640718564,0.0,0.0023637213811683044,0
0.8428143712574852,0.0,0.005366634206608981,1
0.037425149700598806,0.01801801801801802,0.004285585589450337,2
0.9476047904191618,0.0,0.042731449506020834,1
0.7500000000000001,0.01801801801801802,0.02413912924107813,1
0.8652694610778444,0.0,0.0011153676208779657,1
0.9476047904191618,0.0,0.0008579750929830506,1
0.20508982035928144,0.0,0.0005190749312547456,2
0.8353293413173654,0.0,0.007940559485558133,1
0.17365269461077845,0.01801801801801802,0.014246676418983556,2
0.6347305389221557,0.0,0.006396204318188642,0
0.5284431137724551,0.009009009009009009,0.012719480753473726,0
0.7889221556886228,0.0,0.005366634206608981,1
0.627245508982036,0.06306306306306306,0.041384428610037445,0
0.8877245508982037,0.0,0.007082584392575083,1
0.18562874251497005,0.0,0.007811863221610676,2
0.9805389221556887,0.009009009009009009,0.003080130583809152,1
0.3877245508982036,0.0,0.0040281930615554224,3
0.15568862275449102,0.0,0.004079671567134405,2
0.6467065868263474,0.009009009009009009,0.016777702943283554,0
0.3862275449101797,0.009009009009009009,0.008794244703076269,3
0.08383233532934133,0.05405405405405405,0.03159064292363592,2
0.07934131736526946,0.01801801801801802,0.015919727850300505,2
0.7380239520958084,0.009009009009009009,0.0065935385895747435,0
0.34431137724550903,0.0,0.0011582663755271183,3
0.002994011976047905,0.036036036036036036,0.027802682888115757,2
0.6991017964071857,0.0,0.0028742165614932197,0
0.3293413173652695,0.009009009009009009,0.01090057355634966,3
0.24550898203592814,0.0,0.005366634206608981,3
0.12425149700598805,0.009009009009009009,0.01789307056416152,2
0.7035928143712575,0.0,0.01007691746708593,0
0.38323353293413176,0.0,0.005795621753100506,3
0.8592814371257486,0.0,0.005366634206608981,1
0.025449101796407185,0.07207207207207207,0.10248941473229031,2
0.6631736526946108,0.0,0.007155512275478642,0
0.5523952095808383,0.02702702702702703,0.03503541292196287,0
0.7874251497005988,0.009009009009009009,0.0019261540837469488,1
0.4116766467065869,0.0,0.002419489762212203,3
0.005988023952095809,0.07207207207207207,0.05769453512764524,2
0.023952095808383235,0.02702702702702703,0.025563367895429994,2
0.7485029940119761,0.0,0.003775090409125423,1
0.4820359281437126,0.0,0.01015842510091932,3
0.002994011976047905,0.0,0.004508659113625931,2
0.9056886227544911,0.009009009009009009,0.0068595108683994896,1
0.8757485029940121,0.0,0.004113990570853728,1
0.7619760479041917,0.0,0.00415688932550288,1
0.5598802395209581,0.0,0.005233648067196608,0
0.2155688622754491,0.0,0.00279270892765983,2
0.7814371257485031,0.0,0.0023637213811683044,1
0.282934131736527,0.0,0.0028356076823089823,3
0.11077844311377247,0.009009009009009009,0.005662635613688134,2
0.17065868263473052,0.036036036036036036,0.006808032362820507,2
0.9356287425149701,0.0,0.004590166747459321,1
0.8338323353293414,0.0,0.005795621753100506,1
0.12275449101796408,0.0,0.0008579750929830506,2
0.4565868263473054,0.009009009009009009,0.011200864838893727,3
0.8248502994011977,0.0,0.003303204107984745,1
0.8577844311377246,0.0,0.010857674801700506,1
0.27395209580838326,0.0,0.002419489762212203,3
0.4116766467065869,0.0,0.006297537182495591,3
0.8128742514970061,0.01801801801801802,0.022397439802322536,1
0.655688622754491,0.0,0.002106328853273389,0
0.6661676646706587,0.0,0.002831317806844067,0
0.9461077844311377,0.0,0.001269803137614915,1
0.9610778443113773,0.0,0.008575461054365591,1
0.35778443113772457,0.01801801801801802,0.04208796818628355,3
0.877245508982036,0.0,0.0028570570596335586,1
0.029940119760479045,0.04504504504504505,0.017442633640345418,2
0.3667664670658683,0.009009009009009009,0.012745220006263217,3
0.8577844311377246,0.01801801801801802,0.009467755151067965,1
0.7814371257485031,0.0,0.004894747905468303,1
0.2964071856287426,0.01801801801801802,0.009793785686401523,3
0.624251497005988,0.02702702702702703,0.02124775317772525,0
0.2125748502994012,0.02702702702702703,0.032264153371627614,2
0.017964071856287425,0.0,0.0041611792009677954,2
0.5074850299401198,0.009009009009009009,0.03787102060427185,0
0.3263473053892216,0.02702702702702703,0.01848078350285491,3
0.2859281437125749,0.0,0.004079671567134405,3
0.2440119760479042,0.009009009009009009,0.008789954827611354,3
0.6616766467065869,0.0,0.00433706409502932,0
0.5508982035928144,0.0,0.005409532961258134,0
0.43712574850299407,0.009009009009009009,0.010724688662288134,3
0.81437125748503,0.0,0.001269803137614915,1
0.251497005988024,0.04504504504504505,0.04395406401352168,3
0.5733532934131738,0.02702702702702703,0.035237037068813884,0
0.8997005988023953,0.0,0.004894747905468303,1
0.37125748502994016,0.0,0.005448141840442371,3
0.7589820359281437,0.01801801801801802,0.011711360019218641,1
0.49401197604790426,0.0,0.008446764790418134,0
0.008982035928143714,0.01801801801801802,0.009557842535831184,2
0.6182634730538923,0.08108108108108107,0.09085098259597522,0
0.31287425149700604,0.05405405405405405,0.04922203108443761,3
0.6526946107784432,0.0,0.0023637213811683044,0
0.9775449101796408,0.0,0.0023637213811683044,1
0.3023952095808384,0.02702702702702703,0.01674767381502915,3
0.534431137724551,0.0,0.0028356076823089823,0
0.38323353293413176,0.009009009009009009,0.005362344331144066,3
0.7395209580838324,0.0,0.008352387530189999,0
0.21706586826347304,0.02702702702702703,0.023594315057033893,2
0.8922155688622755,0.009009009009009009,0.05125972193027235,1
0.2604790419161677,0.0,0.022011351010480164,3
0.21107784431137724,0.0,0.003950975303186948,2
0.004491017964071857,0.009009009009009009,0.020501314846829995,2
0.002994011976047905,0.009009009009009009,0.004675964256757626,2
0.8353293413173654,0.0,0.0009437726022813556,1
0.002994011976047905,0.036036036036036036,0.029192602538748297,2
0.25898203592814373,0.01801801801801802,0.048098083712629816,3
0.4910179640718563,0.0,0.0021878364871067793,0
0.5464071856287426,0.036036036036036036,0.027202100323027622,0
0.5688622754491018,0.02702702702702703,0.016147091249941015,0
0.3008982035928144,0.01801801801801802,0.056158759711205576,3
0.11077844311377247,0.0,0.00440999197793288,2
0.11377245508982037,0.04504504504504505,0.0562788762242232,2
0.33083832335329344,0.0,0.005709824243802202,3
0.2889221556886228,0.01801801801801802,0.015181869270335081,3
0.5404191616766467,0.009009009009009009,0.0163401356458622,0
0.531437125748503,0.009009009009009009,0.011715649894683556,0
0.47754491017964074,0.0,0.003607785265993728,3
0.782934131736527,0.009009009009009009,0.007768964466961524,1
0.3952095808383234,0.0,0.0028742165614932197,3
0.24251497005988024,0.0,0.008446764790418134,3
0.9386227544910181,0.0,0.004890458030003388,1
0.36227544910179643,0.01801801801801802,0.009729437554427794,3
0.019461077844311378,0.009009009009009009,0.0065677993367852525,2
0.5793413173652695,0.0,0.005233648067196608,0
0.25299401197604793,0.02702702702702703,0.018575160763083045,3
0.13323353293413173,0.0,0.0036850030243622024,2
0.07185628742514971,0.0,3.8608879184237274e-05,2
0.8757485029940121,0.0,0.011715649894683556,1
0.6766467065868264,0.0,0.005233648067196608,0
0.6152694610778444,0.009009009009009009,0.012899655523000167,0
0.17664670658682635,0.0,0.00279270892765983,2
0.690119760479042,0.01801801801801802,0.00862264968447966,0
0.3802395209580839,0.009009009009009009,0.007442933931627964,3
0.04341317365269461,0.01801801801801802,0.014675663965475082,2
0.6137724550898204,0.009009009009009009,0.012994032783228303,0
0.5434131736526947,0.0,0.0038651777938886428,0
